text,news_link,label,gpt_4_label,Christoph
"Hundreds of white nationalists lined the streets of Charlottesville, Va., last Saturday to protest the removal of a Confederate monument. Some waved Confederate and Nazi flags, others brandished shields.",https://www.nbcnews.com/feature/nbc-out/why-are-so-many-white-nationalists-virulently-anti-lgbt-n794466,1,0,1
AP Confirms: Democrats Are Lying to the Public About Coronavirus Readiness...,https://www.breitbart.com/health/2020/02/27/ap-confirms-democrats-are-lying-to-the-public-about-coronavirus/,0,1,1
"Republicans will claim that they prioritize pro-life policies, and democrats will keep abortion sacrosanct.",https://thefederalist.com/2019/01/15/8-nonpartisan-reasons-defund-planned-parenthood/,1,0,1
"The fact that many Democratic women are no longer convinced that a woman can beat Trump, and are supporting white men for reasons of electability, is a tragedy. ",https://www.alternet.org/2019/04/of-course-a-woman-can-beat-trump/,0,1,1
Emilie Kao went on to note that women’s sports has already been undermined by the transgender movement.,https://www.breitbart.com/sports/2019/05/16/duke-professor-the-equalityact-will-be-the-end-of-girls-and-womens-only-sports/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,0,1,1
"The bevy of women who’ve spoken out in recent days should serve as a powerful condemnation of those who use their anonymity—or their power—as a cloak for vice. Their stories should also serve as a powerful rallying cry to parents, neighbors, and friends to stand up for the voiceless, the vulnerable, the unprotected.",https://thefederalist.com/2017/10/18/metoo-help-build-solidarity-lasting-change-can-happen-offline/,1,0,1
"Donald Trump claimed he has seen evidence the new coronavirus originated in a Chinese lab, as he threatened tariffs on Beijing over its role in the global pandemic.",https://www.breitbart.com/news/trump-says-evidence-ties-china-lab-to-virus-threatens-tariffs-2/,1,0,1
"Police made scores of arrests at Friday’s massive demonstration in Brooklyn, loading cuffed protesters onto city buses lined up on Atlantic Avenue, shutting down a major thoroughfare.",https://www.reuters.com/article/us-minneapolis-police-protests-factbox-idCAKBN2352VY?taid=5ed23930842569000110ba53&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter,1,0,1
"He looks to quickly put his stamp on the court by restoring its conservative majority, even as Democrats geared up for a Senate confirmation fight.",http://feeds.reuters.com/~r/Reuters/PoliticsNews/~3/c8jMAwNRvcI/us-usa-court-trump-idUSKBN15F1OW,1,0,1
President Donald Trump on Thursday signed a resolution that will allow U.S. states to restrict how federal funds for contraception and reproductive health.,http://www.reuters.com/article/us-usa-trump-abortion-idUSKBN17F2IH,1,0,1
Lots of politicians and critics across the board have attacked the Green New Deal proposed last week by freshman Democrats Rep. Alexandria Ocasio-Cortez of New York and Sen. Ed Markey of Massachusetts.,https://www.alternet.org/2019/02/the-republicans-dumbest-idea-yet/,1,0,1
"Amanda Kifferly, vice president of abortion access for The Women’s Centers, explained that she’s seeing some of the ways that the coronavirus is making it harder for women to get an abortion, which was already difficult because of all the needless bureaucratic obstacles put in place by conservative legislators.",https://www.alternet.org/2020/05/the-pandemic-has-triggered-an-abortion-crisis/,0,1,1
"Trump also threatened to invoke the Insurrection Act, an 1807 law that would allow the president to send U.S. armed forces into states for the purpose of domestic law enforcement, if mayors and governors didn’t do more to curb the unrest.",https://www.huffpost.com/entry/trump-withdraws-national-guard-dc_n_5edcfc79c5b61fd1718533d3,1,0,1
Senator Kamala Harris (D-CA) tells Lawrence O'Donnell that Donald Trump fuming about a Black Lives Matter sign in front of Trump Tower is why the attention should be focused on passing the George Floyd Justice and Policing Act.,http://www.msnbc.com/the-last-word/watch/sen-harris-trump-does-not-feel-that-black-lives-matter-87341125833,1,0,1
"All these gun controls, and more, dovetail well with Joe Biden’s myriad gun control positions and his promise to come after gun companies if he gets elected.",http://feedproxy.google.com/~r/breitbart/~3/SV-gvPDfvTI/,0,1,1
Inside Trump’s brazen plot to gut Social Security,https://feeds.feedblitz.com/~/623767634/0/alternet_all~Inside-Trump%e2%80%99s-brazen-plot-to-gut-Social-Security/,0,1,1
A study shows that the number of children getting routine vaccines to protect them from dangerous diseases has dramatically declined in the wake of the coronavirus.,https://www.breitbart.com/politics/2020/05/13/number-of-children-getting-routine-vaccines-plummets-in-coronavirus-era/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,1,0,0
"A far better understanding of cancel culture is articulated by the poet and communications strategist Camonghne Felix, who, when speaking about pop stars facing criticism, recognizes that “cancellation isn’t personal but a way for marginalized communities to publicly assert their value systems through pop culture.”",https://www.thedailybeast.com/refusing-to-forgive-institutional-racism-is-not-cancel-culture,0,1,1
"As travel bans and national quarantines have spread around the world faster than anyone thought possible, so have sometimes disingenuous and outright deceitful stories.",https://www.reuters.com/article/apps-coronavirus/column-amid-virus-outbreak-disinformation-and-international-strains-peter-apps-idUSL8N2B92R3,0,1,1
"In today’s America, someone with this much money can buy so much advertising and self-promotion that he automatically becomes a Serious Presidential Candidate just by virtue of wanting the job and having the capacity to self-finance a campaign.",https://www.alternet.org/2019/02/billionaire-howard-schultz-is-no-patriot-robert-reich/,0,1,1
"""Mr. Chairman, I have to tell you, this is the most extraordinary thing I have seen in my brief time in the Senate,"" Hawley said, addressing Sen. Gary Peters, D-Mich. ""I have never seen a witness blatantly lie under oath like Dr. Shogan has just done to this committee, stonewalled this committee and just repeatedly refused to answer my questions about her own posts that are in public.""",https://www.foxnews.com/politics/hawley-slams-biden-nominee-stonewalling-past-tweets-unbelievable,1,0,0
"Until recently, there seemed to be no broader plan behind NeverTrump’s early, and vigorous, opposition to Trump and his administration. But the contours of a plan have begun to emerge, particularly on social media, where the movement’s criticism of Trump alternates with praise for some of his opponents in the 2016 Republican primary.",https://www.breitbart.com/politics/2017/07/25/plan-emerges-nevertrump-primary-trump-2020/,1,0,1
"In Iraq, the Brotherhood’s political party has steadfastly supported the American-backed political process and still forms part of the governing coalition.",https://www.nytimes.com/2019/05/10/world/middleeast/trump-muslim-brotherhood.html,1,0,1
"Arizona Sen. Martha McSally, vying with fellow Republican Sen. Cory Gardner of Colorado for whose political career is most likely to be toast come November, is pretending that she cares about whether or not you have health care.",https://www.alternet.org/2020/06/mcsally-lies-through-her-teeth-about-saving-healthcare-protections-after-votes-to-take-away/,0,1,1
"But the Camp Fire of 2018 was something different—the sky above Norr's neighborhood glowed an angry orange for weeks, and she and her then-2-year-old could scarcely leave the house for fear of inhaling the thick miasma of smoke.",https://www.thedailybeast.com/climate-disaster-trauma-is-rewiring-our-brains-into-something-alarmingly-worse,1,0,1
A push by Virginia Democrats to loosen restrictions on late-term abortions is erupting into a fierce partisan clash as video of a legislative hearing goes viral.,https://eu.usatoday.com/story/news/politics/2019/01/30/virginia-late-term-abortion-debate-loosen-restrictions-goes-viral/2723449002/,1,0,1
Florida student says high school rejected pro-life club for 'controversial' views.,https://www.foxnews.com/us/florida-high-school-pro-life-student-club.amp?cmpid=prn_newsstand,1,0,1
"In general, increased abortion restrictions tended to be followed by about 10 percentage points lower abortion rates.",https://thefederalist.com/2019/05/20/yes-banning-abortion-reduces-abortion-rates/,1,0,0
One of the most common canards against immigration is the idea that illegal immigrants drive down the wages for native workers.,https://www.alternet.org/2019/01/here-are-5-of-trumps-lies-from-his-oval-office-speech-about-his-ridiculous-border-wall-demands/,0,1,1
"Thanks in part to the rise of surrogacy, “Queer couples are now able to pursue their dreams of starting a family,” Insider rejoiced.",https://thefederalist.com/2023/02/03/leftist-logic-adoption-is-more-traumatic-than-abortion-but-surrogacy-is-just-great/,0,1,1
"Joe Biden is refusing to rule out scrapping the Senate filibuster, arguing it remains to be seen how “obstreperous” Republicans will be after President Donald Trump leaves office.",http://feedproxy.google.com/~r/breitbart/~3/b_ra_VmGLpc/,1,0,1
Facebook is banning white nationalism and white supremacy from its social network following criticism that it had not done enough to eliminate hate speech on its platform.,https://www.nbcnews.com/tech/tech-news/facebook-bans-white-nationalism-after-pressure-civil-rights-groups-n987991,1,0,0
"During the segment, Colbert also bemoaned the fact that Barack Obama is no longer president.",https://www.breitbart.com/entertainment/2018/10/24/stephen-colbert-compares-nationalist-trump-to-ku-klux-klan/,0,1,1
